#
# Version to read with FileManager
#
event_count chip_id(decimal) hit_x hit_y
3239 636 629 226
3239 636 629 227
3239 636 628 227
3240 122 899 64
3240 122 900 63
3240 122 900 64
3240 370 8 472
3240 372 978 278
3240 378 866 108
3240 378 867 108
3240 634 833 151
3240 634 832 151
3240 634 832 152
3240 634 833 152
3241 121 875 183
3241 370 8 472
3241 370 366 317
3241 372 978 278
3241 377 54 414
3242 113 106 154
3242 113 107 154
3242 116 17 253
3242 121 875 183
3242 368 1010 242
3242 368 1010 243
3242 370 8 472
3242 372 978 278
3242 624 882 330
3242 624 882 331
3243 116 17 253
3243 120 844 286
3243 370 8 472
3243 372 978 278
3243 376 721 311
3243 632 597 335
3244 113 681 178
3244 113 681 179
3244 113 682 178
3244 113 682 179
3244 369 633 228
3244 370 8 472
3244 372 978 278
3244 625 585 278
3244 625 586 278
3245 113 891 121
3245 113 890 121
3245 113 890 122
3245 113 891 122
3245 121 875 183
3245 370 8 472
3245 372 978 278
3245 379 255 25
3245 379 254 25
3245 379 254 26
3245 379 255 26
3245 379 255 27
3245 379 254 27
3245 625 643 21
3245 625 644 20
3245 625 644 21
3245 626 137 159
3245 626 137 160
3245 626 138 159
3245 626 138 160
3245 626 138 161
3246 122 735 134
3246 370 8 472
3246 372 978 278
3246 378 829 112
3246 378 829 113
3246 378 828 113
3246 378 828 114
3246 378 829 114
3246 378 829 115
3246 378 830 113
3246 378 830 114
3246 634 922 92
3246 634 922 93
3247 121 875 183
3247 124 805 347
3247 124 804 347
3247 370 8 472
3247 372 978 278
3247 378 748 138
3247 636 703 367
3247 636 703 368
3247 636 704 367
3247 636 704 368
3248 121 875 183
3248 370 8 472
3248 372 978 278
3249 113 279 322
3249 113 279 323
3249 113 280 322
3249 113 280 323
3249 121 875 183
3249 369 89 391
3249 369 89 392
3249 369 90 391
3249 369 90 392
3249 370 8 472
3249 372 978 278
3249 624 931 460
3249 624 932 460
3250 122 317 167
3250 122 316 167
3250 122 317 168
3250 370 8 472
3250 372 978 278
3250 378 467 146
3250 378 467 147
3250 634 618 125
3250 634 618 126
3251 124 943 244
3251 124 943 245
3251 370 8 472
3251 372 978 278
3251 380 997 256
3251 380 998 256
3252 116 17 253
3252 121 875 183
3252 124 5 226
3252 124 6 226
3252 370 8 472
3252 372 978 278
3252 380 0 273
3252 380 0 274
3252 380 782 198
3253 121 805 412
3253 121 805 413
3253 121 805 414
3253 121 806 412
3253 121 807 412
3253 121 807 413
3253 121 806 413
3253 121 806 414
3253 121 807 414
3253 370 8 472
3253 370 366 317
3253 372 978 278
3253 377 959 452
3253 377 959 453
3253 634 73 493
3253 634 74 492
3253 634 75 493
3253 634 74 493
3254 121 875 183
3254 121 973 280
3254 121 974 280
3254 122 789 482
3254 370 8 472
3254 372 978 278
3254 377 887 229
3254 377 886 229
3254 377 886 230
3254 377 887 230
3254 633 798 177
3254 633 798 178
3255 116 17 253
3255 123 574 154
3255 123 575 154
3255 370 8 472
3255 372 978 278
3255 379 631 182
3255 379 631 183
3255 635 686 211
3256 370 8 472
3256 372 978 278
3257 115 673 202
3257 115 674 201
3257 115 674 202
3257 115 675 202
3257 115 674 203
3257 370 8 472
3257 371 714 252
3257 371 715 252
3257 371 715 253
3257 371 714 253
3257 371 714 254
3257 371 715 254
3257 371 716 253
3257 372 978 278
3257 627 755 304
3258 114 977 339
3258 114 977 340
3258 121 875 183
3258 370 8 472
3258 370 973 327
3258 370 972 327
3258 372 978 278
3258 626 968 315
3259 121 531 305
3259 121 531 306
3259 121 532 305
3259 121 532 306
3259 370 8 472
3259 372 978 278
3259 377 317 351
3259 377 316 351
3259 377 317 352
3259 380 782 198
3259 633 101 397
3259 633 102 397
3260 121 875 183
3260 122 766 484
3260 122 767 484
3260 122 767 485
3260 122 766 485
3260 370 8 472
3260 372 978 278
3260 378 515 442
3260 378 515 443
3260 378 516 442
3260 378 516 443
3260 634 259 399
3260 634 261 399
3260 634 260 399
3260 634 260 400
3260 634 261 400
3261 113 414 8
3261 370 8 472
3261 370 975 230
3261 372 978 278
3261 379 441 15
3261 379 440 15
3261 379 440 16
3261 379 441 16
3261 635 271 45
3261 635 271 46
3261 635 272 45
3261 635 272 46
3261 635 295 176
3261 635 295 177
3261 635 296 176
3261 635 296 177
3261 635 296 178
3262 370 8 472
3262 372 978 278
3263 116 573 423
3263 116 572 424
3263 116 573 424
3263 116 573 425
3263 116 574 423
3263 116 574 424
3263 370 8 472
3263 372 786 456
3263 372 978 278
3263 628 1002 489
3263 628 1002 490
3264 370 8 472
3264 372 978 278
3265 115 604 166
3265 115 605 166
3265 115 605 167
3265 115 604 167
3265 370 8 472
3265 371 581 113
3265 371 581 114
3265 371 582 104
3265 371 583 104
3265 371 583 105
3265 371 582 113
3265 371 582 114
3265 372 978 278
3265 627 561 43
3265 627 562 43
3266 368 762 453
3266 370 8 472
3266 372 978 278
3267 120 165 279
3267 120 164 279
3267 120 164 280
3267 120 165 280
3267 370 8 472
3267 372 978 278
3268 116 17 253
3268 120 313 428
3268 370 8 472
3268 372 978 278
3268 376 187 467
3268 376 187 468
3268 632 59 506
3268 632 59 507
3268 632 60 506
3268 632 60 507
3269 113 518 113
3269 113 518 114
3269 369 541 39
3269 369 540 39
3269 369 540 40
3269 370 8 472
3269 372 978 278
3269 635 460 26
3269 635 461 27
3269 635 460 27
3270 124 355 157
3270 124 354 157
3270 124 354 158
3270 124 355 158
3270 124 355 159
3270 124 354 159
3270 370 8 472
3270 372 978 278
3270 380 352 204
3270 380 353 204
3270 380 353 205
3270 380 352 205
3270 636 351 253
3271 122 599 223
3271 122 598 223
3271 122 598 224
3271 122 599 224
3271 370 8 472
3271 372 978 278
3271 378 565 209
3271 378 565 210
3271 634 531 195
3271 634 530 195
3271 634 531 196
3272 114 21 296
3272 114 21 297
3272 114 20 297
3272 370 8 472
3272 370 91 319
3272 370 90 319
3272 370 90 320
3272 370 91 320
3272 372 978 278
3272 372 1021 63
3272 626 161 343
3273 116 17 253
3273 122 501 245
3273 122 501 246
3273 122 502 245
3273 123 549 69
3273 123 550 69
3273 370 8 472
3273 372 978 278
3273 378 349 169
3273 378 350 169
3273 379 529 62
3273 379 529 63
3273 634 89 268
3273 634 89 269
3273 634 88 269
3273 634 90 268
3273 634 90 269
3273 635 507 56
3273 635 507 57
3273 635 508 56
3274 114 871 260
3274 114 871 261
3274 121 875 183
3274 370 8 472
3274 370 743 347
3274 370 742 347
3274 370 742 348
3274 370 743 348
3274 370 752 348
3274 370 753 348
3274 370 753 349
3274 370 752 349
3274 370 753 350
3274 370 755 349
3274 370 754 349
3274 370 754 350
3274 370 755 350
3274 370 755 351
3274 370 754 351
3274 370 755 352
3274 370 756 351
3274 370 756 352
3274 372 978 278
3274 626 613 435
3274 626 613 436
3275 122 457 271
3275 122 456 271
3275 122 456 272
3275 122 457 272
3275 370 8 472
3275 372 978 278
3275 372 1021 63
3275 378 131 240
3275 378 132 239
3275 378 132 240
3275 378 133 240
3275 633 834 208
3275 633 835 208
3275 633 835 209
3276 113 670 110
3276 113 671 110
3276 121 875 183
3276 369 651 71
3276 369 651 72
3276 369 652 70
3276 369 653 70
3276 369 653 71
3276 369 652 71
3276 369 652 72
3276 369 653 72
3276 369 652 73
3276 370 8 472
3276 372 978 278
3276 625 633 32
3276 625 634 32
3277 121 875 183
3277 123 535 297
3277 370 8 472
3277 372 978 278
3277 379 487 249
3277 380 782 198
3277 635 438 200
3277 635 438 201
3278 370 8 472
3278 372 978 278
3279 370 8 472
3279 372 978 278
3280 370 8 472
3280 372 978 278
3280 624 711 310
3281 113 996 85
3281 113 1007 37
3281 113 1007 38
3281 370 2 48
3281 370 2 49
3281 370 8 472
3281 372 978 278
3281 626 33 13
3281 626 33 14
3282 124 341 53
3282 124 340 53
3282 368 658 9
3282 370 8 472
3282 372 978 278
3282 372 1021 63
3282 378 640 452
3282 624 633 78
3282 624 633 79
3282 624 634 78
3282 624 634 79
3283 113 815 25
3283 113 814 25
3283 113 814 26
3283 113 815 26
3283 370 8 472
3283 372 978 278
3283 378 963 39
3283 378 963 40
3283 378 964 38
3283 378 965 38
3283 378 965 39
3283 378 964 39
3283 378 964 40
3283 378 965 40
3283 634 687 112
3283 634 688 112
3284 113 72 157
3284 113 72 158
3284 113 73 158
3284 369 103 174
3284 369 104 174
3284 370 8 472
3284 372 978 278
3284 625 147 193
3285 370 8 472
3285 370 366 317
3285 372 978 278
3286 120 951 281
3286 120 951 282
3286 120 953 281
3286 120 952 281
3286 120 952 282
3286 120 953 282
3286 120 953 283
3286 120 952 283
3286 370 8 472
3286 372 978 278
3286 376 839 289
3286 376 838 289
3286 632 723 295
3286 632 722 296
3286 632 723 296
3286 632 723 297
3286 632 722 297
3286 632 722 298
3286 632 723 298
3286 632 724 295
3286 632 724 296
3286 632 724 297
3286 632 724 298
3287 116 17 253
3287 122 896 305
3287 370 8 472
3287 372 978 278
3287 378 939 272
3287 378 939 273
3287 378 938 273
3287 378 938 274
3287 378 939 274
3287 378 940 273
3287 378 940 274
3287 634 981 241
3287 634 982 241
3288 112 42 158
3288 112 42 159
3288 112 47 159
3288 368 5 109
3288 368 5 110
3288 370 8 472
3288 372 978 278
3289 123 680 8
3289 123 681 8
3289 123 681 9
3289 123 680 9
3289 370 8 472
3289 372 978 278
3289 379 783 61
3289 379 783 62
3289 635 885 114
3289 635 885 115
3289 635 884 115
3289 635 884 116
3289 635 885 116
3290 116 17 253
3290 122 168 158
3290 122 169 158
3290 122 169 159
3290 122 168 159
3290 370 8 472
3290 370 975 230
3290 372 978 278
3290 377 1017 233
3290 377 1016 233
3290 633 831 308
3290 633 832 308
3291 114 4 60
3291 114 5 60
3291 370 8 472
3291 370 154 78
3291 370 155 78
3291 370 155 79
3291 370 154 79
3291 370 154 80
3291 370 155 80
3291 370 156 78
3291 370 156 79
3291 372 978 278
3291 626 306 98
3291 626 307 98
3291 626 307 99
3291 626 306 99
3292 120 357 387
3292 120 356 387
3292 370 8 472
3292 370 366 317
3292 372 978 278
3292 376 274 358
3292 376 275 358
3292 376 275 359
3292 376 274 359
3292 376 274 360
3292 376 275 360
3292 376 276 359
3292 632 191 329
3292 632 192 329
3293 113 5 176
3293 113 844 185
3293 116 17 253
3293 121 875 183
3293 370 8 472
3293 370 16 187
3293 370 16 188
3293 370 17 188
3293 372 978 278
3293 380 782 198
3293 626 219 190
3293 626 220 190
3293 626 220 191
3294 121 875 183
3294 122 288 232
3294 122 289 232
3294 370 8 472
3294 371 178 87
3294 372 978 278
3294 378 47 271
3294 378 48 271
3294 378 48 272
3294 633 835 310
3294 633 835 311
3294 633 836 310
3294 633 836 311
3295 114 807 128
3295 114 807 129
3295 114 808 128
3295 114 808 129
3295 121 875 183
3295 370 8 472
3295 370 439 98
3295 370 439 99
3295 370 440 98
3295 370 441 98
3295 370 441 99
3295 370 440 99
3295 372 978 278
3295 626 69 69
3295 626 69 70
3295 626 71 69
3295 626 70 69
3295 626 70 70
3295 626 71 70
3296 370 8 472
3296 372 978 278
3297 370 8 472
3297 372 543 21
3297 372 542 21
3297 372 542 22
3297 372 543 22
3297 372 978 278
3297 628 506 44
3297 628 507 44
3297 628 507 45
3297 628 506 45
3298 116 17 253
3298 370 8 472
3298 372 978 278
3298 633 631 495
3298 633 631 496
3298 633 632 496
3299 370 8 472
3299 372 978 278
3300 121 875 183
3300 370 8 472
3300 372 978 278
3300 380 782 198
3301 123 371 397
3301 370 8 472
3301 372 978 278
3301 379 332 393
3301 635 291 389
3301 635 292 389
3302 114 627 279
3302 114 626 279
3302 370 8 472
3302 370 811 271
3302 370 813 271
3302 370 812 271
3302 370 812 272
3302 370 813 272
3302 372 669 364
3302 372 978 278
3302 626 999 264
3302 626 1000 264
3303 113 763 427
3303 113 763 428
3303 113 763 429
3303 113 762 429
3303 113 762 430
3303 113 763 430
3303 113 763 431
3303 113 762 431
3303 113 765 427
3303 113 764 427
3303 113 764 428
3303 113 765 428
3303 113 765 429
3303 113 764 429
3303 113 764 430
3303 113 765 430
3303 369 755 455
3303 370 8 472
3303 370 366 317
3303 372 978 278
3303 625 746 481
3303 625 746 482
3304 123 430 40
3304 123 431 40
3304 369 659 59
3304 369 659 60
3304 369 660 60
3304 370 8 472
3304 372 978 278
3304 625 728 169
3304 625 728 170
3305 123 301 124
3305 370 8 472
3305 372 978 278
3305 379 313 184
3305 379 314 183
3305 379 314 184
3305 635 317 259
3305 635 316 259
3305 635 316 260
3306 122 697 85
3306 122 696 85
3306 122 696 86
3306 122 697 86
3306 370 8 472
3306 372 978 278
3306 378 361 146
3306 634 21 207
3306 634 20 207
3306 634 20 208
3306 634 21 208
3306 634 22 207
3307 370 8 472
3307 372 978 278
3308 123 692 176
3308 123 693 176
3308 123 693 177
3308 123 692 177
3308 370 8 472
3308 372 978 278
3308 379 943 231
3308 379 944 230
3308 379 945 231
3308 379 944 231
3308 636 165 285
3308 636 164 285
3309 116 17 253
3309 121 875 183
3309 370 8 472
3309 372 978 278
3310 124 246 490
3310 124 247 490
3310 124 247 491
3310 124 246 491
3310 370 8 472
3310 372 978 278
3310 380 164 487
3310 636 80 485
3311 122 259 163
3311 122 259 164
3311 370 8 472
3311 372 978 278
3311 378 115 246
3311 378 115 247
3311 378 116 246
3311 378 116 247
3311 633 1001 330
3311 633 1001 331
3312 115 162 114
3312 115 163 114
3312 115 163 115
3312 115 162 115
3312 370 8 472
3312 371 468 70
3312 371 469 70
3312 371 469 71
3312 372 978 278
3312 627 776 26
3312 627 777 26
3313 113 347 200
3313 113 348 200
3313 113 348 201
3313 369 305 255
3313 369 305 256
3313 369 567 251
3313 369 568 251
3313 370 8 472
3313 372 978 278
3313 625 327 309
3313 625 327 310
3313 625 328 309
3313 625 328 310
3313 625 328 311
3313 625 787 302
3313 625 788 302
3313 625 789 302
3313 625 789 303
3313 625 788 303
3314 113 699 82
3314 113 699 83
3314 116 17 253
3314 369 801 67
3314 369 801 68
3314 370 8 472
3314 372 978 278
3314 625 903 52
3314 625 904 52
3314 625 904 53
3315 370 8 472
3315 372 978 278
3316 115 1021 467
3316 115 1020 467
3316 115 1021 468
3316 115 1022 467
3316 115 1022 468
3316 115 1023 468
3316 370 8 472
3316 372 978 278
3316 628 20 450
3316 632 108 134
3316 632 109 134
3316 632 109 135
3316 632 108 135
3316 632 110 134
3316 632 111 134
3316 632 111 135
3316 632 110 135
3316 632 111 136
3316 632 112 135
3316 632 112 136
3317 370 8 472
3317 372 978 278
3318 370 8 472
3318 372 978 278
3319 124 149 49
3319 124 150 48
3319 124 150 49
3319 370 8 472
3319 372 978 278
3319 380 101 73
3319 636 51 99
3319 636 51 100
3320 112 227 26
3320 112 228 25
3320 112 228 26
3320 368 139 33
3320 368 140 33
3320 370 8 472
3320 372 978 278
3320 624 51 40
3321 120 937 19
3321 120 938 18
3321 120 939 19
3321 120 938 19
3321 120 938 20
3321 370 8 472
3321 372 978 278
3321 380 782 198
3321 627 649 23
3321 627 649 24
3321 627 650 23
3321 627 650 24
3322 112 540 334
3322 112 541 335
3322 112 540 335
3322 368 476 414
3322 370 8 472
3322 370 366 317
3322 370 975 230
3322 372 978 278
3322 380 782 198
3322 624 409 495
3322 624 408 495
3323 124 903 162
3323 370 8 472
3323 372 978 278
3323 380 862 190
3323 636 819 219
3324 113 434 194
3324 369 408 198
3324 370 8 472
3324 372 978 278
3324 625 383 202
3324 625 384 202
3325 115 700 246
3325 115 701 246
3325 115 701 247
3325 115 700 247
3325 370 8 472
3325 371 943 231
3325 371 942 232
3325 371 943 232
3325 372 978 278
3325 628 153 217
3325 628 153 218
3325 628 154 217
3325 628 154 218
3326 113 45 133
3326 113 45 134
3326 113 46 133
3326 113 46 134
3326 116 17 253
3326 121 875 183
3326 369 62 103
3326 370 8 472
3326 372 978 278
3326 625 79 72
3326 625 79 73
3326 625 78 73
3327 115 734 390
3327 115 735 390
3327 370 8 472
3327 371 781 373
3327 371 780 373
3327 371 781 374
3327 372 978 278
3327 627 827 357
3327 627 827 358
3328 122 907 182
3328 370 8 472
3328 372 978 278
3328 378 855 210
3328 378 856 210
3329 113 487 205
3329 113 486 205
3329 113 486 206
3329 113 487 206
3329 113 487 207
3329 121 875 183
3329 122 789 482
3329 369 624 196
3329 370 8 472
3329 372 978 278
3329 625 762 187
3330 120 874 486
3330 120 875 486
3330 120 874 487
3330 370 8 472
3330 372 978 278
3330 376 713 455
3330 632 549 422
3330 632 549 423
3330 632 550 423
3331 124 207 471
3331 124 207 472
3331 370 8 472
3331 372 978 278
3331 380 97 501
3331 380 97 502
3331 380 98 501
3332 113 550 248
3332 113 551 248
3332 369 573 236
3332 370 8 472
3332 372 978 278
3332 380 782 198
3332 625 596 224
3333 121 85 194
3333 121 85 195
3333 121 86 195
3333 370 8 472
3333 372 978 278
3333 376 1017 286
3333 632 917 376
3333 632 917 377
3333 632 918 376
3333 632 918 377
3334 121 167 125
3334 121 166 125
3334 121 166 126
3334 121 167 126
3334 370 8 472
3334 372 978 278
3334 377 53 63
3334 377 54 62
3334 377 54 63
3335 123 79 210
3335 123 79 211
3335 123 80 211
3335 370 8 472
3335 372 978 278
3335 379 25 148
3335 634 1001 84
3335 634 1002 86
3335 634 1003 86
3335 634 1003 87
3335 634 1002 87
3336 121 645 193
3336 121 644 193
3336 368 762 453
3336 370 8 472
3336 372 978 278
3336 377 641 168
3336 633 637 140
3336 633 637 141
3336 633 636 141
3336 633 636 142
3336 633 637 142
3336 633 637 143
3336 633 638 140
3336 633 638 141
3336 633 638 142
3337 112 499 183
3337 368 585 215
3337 368 585 216
3337 368 586 215
3337 368 586 216
3337 370 8 472
3337 372 978 278
3337 377 54 414
3337 624 671 246
3337 624 671 247
3337 624 672 247
3338 115 183 433
3338 115 182 433
3338 115 182 434
3338 115 183 434
3338 115 183 435
3338 115 182 435
3338 115 184 434
3338 115 184 435
3338 123 90 200
3338 123 90 201
3338 370 8 472
3338 372 978 278
3338 379 271 173
3338 379 271 174
3338 635 452 146
3338 635 453 146
3339 115 365 103
3339 115 365 104
3339 115 366 104
3339 116 17 253
3339 116 51 102
3339 370 8 472
3339 370 366 317
3339 371 420 116
3339 371 420 117
3339 372 197 103
3339 372 197 104
3339 372 978 278
3339 627 497 171
3339 627 496 171
3339 627 496 172
3339 627 497 172
3339 628 343 106
3340 123 183 235
3340 123 183 236
3340 123 184 235
3340 123 184 236
3340 370 8 472
3340 372 978 278
3340 379 157 213
3340 379 158 213
3340 635 131 191
3341 124 409 63
3341 370 8 472
3341 372 978 278
3341 380 319 116
3341 380 319 117
3341 636 228 171
3342 370 8 472
3342 372 978 278
3343 370 8 472
3343 372 978 278
3344 370 8 472
3344 372 978 278
3344 636 437 435
3344 636 436 435
3344 636 436 436
3344 636 437 436
3344 636 437 437
3345 370 8 472
3345 372 978 278
3345 380 782 198
3346 121 138 337
3346 121 138 338
3346 370 8 472
3346 370 366 317
3346 372 978 278
3346 377 105 400
3346 377 107 399
3346 377 106 399
3346 377 106 400
3346 377 107 400
3346 633 73 461
3347 116 17 253
3347 124 751 97
3347 370 8 472
3347 372 978 278
3347 380 819 121
3347 380 819 122
3347 636 887 147
3348 116 17 253
3348 124 536 336
3348 370 8 472
3348 372 978 278
3348 380 445 362
3348 380 446 362
3348 636 353 389
3349 113 542 416
3349 113 543 416
3349 122 789 482
3349 369 435 485
3349 369 436 485
3349 369 562 422
3349 369 562 423
3349 370 8 472
3349 371 178 87
3349 372 978 278
3349 625 584 428
3349 625 584 429
3350 370 8 472
3350 372 978 278
3351 121 875 183
3351 370 8 472
3351 372 978 278
3351 380 344 491
3351 380 344 492
3351 636 317 470
3351 636 317 471
3351 636 318 470
3351 636 318 471
3352 124 292 114
3352 124 293 114
3352 124 293 115
3352 124 292 115
3352 370 8 472
3352 372 978 278
3352 380 459 61
3352 380 458 61
3352 380 458 62
3352 380 459 62
3352 636 631 10
3352 636 631 11
3353 123 779 9
3353 123 779 10
3353 123 780 9
3353 369 179 24
3353 369 179 25
3353 369 180 25
3353 370 8 472
3353 372 978 278
3353 625 115 66
3354 370 8 472
3354 370 366 317
3354 371 178 87
3354 372 978 278
3355 122 583 441
3355 122 583 442
3355 122 584 442
3355 370 8 472
3355 372 978 278
3355 378 332 238
3355 378 332 239
3355 378 534 422
3355 634 484 402
3355 634 485 402
3355 634 485 403
3355 634 484 403
3356 120 452 374
3356 120 453 374
3356 120 453 375
3356 120 452 375
3356 370 8 472
3356 372 978 278
3356 376 337 331
3356 376 339 330
3356 376 339 331
3356 376 340 330
3356 376 340 331
3356 632 220 287
3357 116 17 253
3357 370 8 472
3357 372 978 278
3358 122 454 483
3358 370 8 472
3358 372 978 278
3358 378 442 483
3358 378 442 484
3358 634 429 484
3358 634 430 484
3358 634 430 485
3359 123 881 384
3359 123 881 385
3359 370 8 472
3359 370 975 230
3359 372 978 278
3359 379 822 414
3359 635 762 444
3359 635 762 445
3360 112 592 100
3360 112 593 101
3360 112 592 101
3360 112 592 102
3360 368 423 131
3360 368 422 131
3360 368 423 132
3360 370 8 472
3360 372 978 278
3360 624 253 161
3360 624 253 162
3360 624 254 161
3360 624 254 162
3360 626 844 297
3361 116 17 253
3361 370 8 472
3361 372 978 278
3362 114 652 232
3362 114 653 232
3362 114 653 233
3362 370 8 472
3362 370 457 247
3362 370 456 248
3362 370 457 248
3362 372 978 278
3362 372 1021 63
3362 626 260 264
3362 626 261 264
3362 626 261 265
3362 626 260 265
3363 121 875 183
3363 123 159 188
3363 123 159 189
3363 370 8 472
3363 372 978 278
3363 377 54 414
3363 379 71 205
3363 634 1013 221
3363 634 1012 221
3363 634 1012 222
3363 634 1013 222
3364 123 877 62
3364 123 878 62
3364 370 8 472
3364 371 178 87
3364 372 978 278
3364 380 2 108
3364 636 157 155
3364 636 158 155
3365 122 789 482
3365 124 133 246
3365 124 133 247
3365 124 134 246
3365 124 134 247
3365 370 8 472
3365 372 978 278
3365 380 201 235
3365 636 270 224
3365 636 270 225
3366 120 501 43
3366 120 500 43
3366 120 500 44
3366 120 501 44
3366 370 8 472
3366 372 978 278
3366 376 223 105
3366 376 224 105
3366 377 54 414
3367 120 977 301
3367 120 977 302
3367 120 978 302
3367 370 8 472
3367 370 366 317
3367 372 978 278
3367 376 832 366
3367 376 832 367
3367 632 685 429
3367 632 685 430
3367 632 686 429
3367 632 686 430
3368 370 8 472
3368 371 178 87
3368 372 978 278
3369 115 981 25
3369 115 981 26
3369 370 8 472
3369 371 860 44
3369 371 861 44
3369 371 860 45
3369 372 978 278
3369 627 741 63
3369 627 740 63
3369 627 740 64
3370 116 17 253
3370 121 179 337
3370 121 179 338
3370 370 8 472
3370 372 978 278
3370 377 52 364
3370 377 53 364
3370 632 957 389
3370 632 957 390
3371 370 8 472
3371 372 978 278
3372 121 460 476
3372 121 460 477
3372 370 8 472
3372 372 978 278
3372 377 391 496
3372 377 391 497
3373 370 8 472
3373 372 978 278
3374 370 8 472
3374 372 978 278
3375 115 87 209
3375 115 86 209
3375 370 8 472
3375 370 975 230
3375 371 147 245
3375 372 978 278
3375 380 782 198
3375 627 214 294
3375 627 215 295
3375 627 214 295
3376 116 331 376
3376 370 8 472
3376 372 467 375
3376 372 466 375
3376 372 466 376
3376 372 467 376
3376 372 978 278
3376 628 603 375
3376 628 602 375
3376 628 602 376
3376 628 603 376
3377 121 295 69
3377 121 294 69
3377 121 294 70
3377 121 295 70
3377 370 8 472
3377 372 978 278
3377 377 327 124
3377 377 327 125
3377 377 328 124
3377 377 328 125
3377 633 359 177
3377 633 360 177
3377 633 360 178
3378 113 306 166
3378 113 307 166
3378 121 875 183
3378 369 277 118
3378 369 277 119
3378 370 8 472
3378 372 978 278
3378 625 248 70
3378 625 248 71
3379 121 875 183
3379 122 789 482
3379 370 8 472
3379 372 978 278
3380 120 393 470
3380 123 226 171
3380 370 8 472
3380 372 978 278
3380 379 337 244
3380 379 338 244
3380 635 448 316
3380 635 449 317
3380 635 448 317
3381 114 177 138
3381 370 8 472
3381 370 265 230
3381 370 266 230
3381 371 178 87
3381 372 978 278
3381 626 355 324
3382 370 8 472
3382 372 978 278
3383 112 626 414
3383 112 627 414
3383 368 734 420
3383 368 734 421
3383 368 738 424
3383 368 739 424
3383 368 739 425
3383 368 738 425
3383 368 738 426
3383 368 739 426
3383 368 739 427
3383 368 740 424
3383 368 741 425
3383 368 740 425
3383 368 740 426
3383 368 741 426
3383 368 740 427
3383 370 8 472
3383 370 366 317
3383 370 975 230
3383 372 978 278
3383 624 842 426
3383 624 842 427
3384 124 280 256
3384 370 8 472
3384 372 978 278
3384 380 272 267
3384 380 272 268
3384 380 273 268
3384 636 264 281
3385 370 8 472
3385 372 978 278
3386 114 1000 36
3386 114 1001 36
3386 114 1001 37
3386 114 1000 37
3386 121 875 183
3386 370 8 472
3386 370 1003 53
3386 370 1002 53
3386 370 1002 54
3386 370 1003 54
3386 372 978 278
3386 626 1005 72
3386 626 1006 72
3387 121 437 93
3387 121 436 93
3387 121 875 183
3387 370 8 472
3387 372 978 278
3387 377 201 25
3387 377 201 26
3387 377 202 25
3387 377 202 26
3387 628 25 35
3387 628 24 35
3387 628 24 36
3387 628 25 36
3388 370 8 472
3388 370 975 230
3388 372 978 278
3389 121 869 452
3389 121 869 453
3389 121 868 453
3389 122 209 421
3389 122 209 422
3389 370 8 472
3389 372 978 278
3389 377 757 473
3389 377 757 474
3389 378 141 462
3389 378 141 463
3389 633 636 483
3389 634 71 504
3389 634 71 505
3389 634 72 504
3389 634 72 505
3390 122 857 283
3390 122 856 284
3390 122 857 284
3390 122 857 285
3390 122 858 283
3390 122 858 284
3390 122 858 285
3390 370 8 472
3390 372 978 278
3390 378 1019 263
3390 378 1020 263
3390 635 151 241
3390 635 150 241
3391 370 8 472
3391 372 978 278
3392 114 183 369
3392 114 183 370
3392 370 8 472
3392 370 227 400
3392 370 228 400
3392 370 366 317
3392 372 978 278
3392 626 273 431
3392 626 272 431
3392 626 272 432
3392 626 273 432
3393 121 155 226
3393 121 156 225
3393 121 156 226
3393 370 8 472
3393 372 978 278
3393 376 1016 218
3393 376 1017 218
3393 632 857 217
3393 632 856 218
3393 632 857 218
3393 632 857 219
3393 632 856 219
3393 632 859 217
3393 632 858 217
3393 632 858 218
3393 632 859 218
3393 632 859 219
3393 632 858 219
3394 114 122 326
3394 116 17 253
3394 370 8 472
3394 370 236 316
3394 370 237 316
3394 370 237 317
3394 370 236 317
3394 370 236 318
3394 370 237 318
3394 372 978 278
3394 626 354 305
3395 370 8 472
3395 372 978 278
3396 113 113 232
3396 113 114 232
3396 113 114 233
3396 369 117 229
3396 369 118 228
3396 369 118 229
3396 369 118 230
3396 370 8 472
3396 372 978 278
3396 625 123 225
3396 625 123 226
3397 121 875 183
3397 370 8 472
3397 372 978 278
3398 116 499 159
3398 370 8 472
3398 372 621 214
3398 372 622 214
3398 372 978 278
3398 628 744 270
3398 628 745 270
3399 121 875 183
3399 370 8 472
3399 372 978 278
3400 370 8 472
3400 372 978 278
3401 114 2 311
3401 114 2 312
3401 369 951 330
3401 369 951 331
3401 369 952 330
3401 369 952 331
3401 370 8 472
3401 372 978 278
3401 625 871 349
3402 121 875 183
3402 122 861 456
3402 122 861 457
3402 122 862 456
3402 122 862 457
3402 370 8 472
3402 372 978 278
3402 378 801 457
3402 378 800 457
3402 378 800 458
3402 378 801 458
3402 378 801 459
3402 378 800 459
3402 624 711 310
3402 634 738 459
3403 122 880 480
3403 122 881 480
3403 370 8 472
3403 372 978 278
3403 378 763 497
3403 378 762 497
3404 121 570 156
3404 121 571 156
3404 370 8 472
3404 372 978 278
3404 377 119 143
3404 377 119 144
3404 377 120 143
3404 632 697 121
3404 632 696 121
3404 632 696 122
3404 632 697 122
3404 632 697 123
3404 632 696 123
3404 632 697 124
