LECROYHDO9404,30214,Waveform
Segments,1,SegmentSize,2002
Ampl
-0.146459
-0.144921
-0.139126
-0.140417
-0.141982
-0.137506
-0.138357
-0.151017
-0.159119
-0.150303
-0.139209
-0.141982
-0.148958
-0.145443
-0.13844
-0.139923
-0.142889
-0.137753
-0.133661
-0.140746
-0.148958
-0.145909
-0.138934
-0.139428
-0.142339
-0.140005
-0.138055
-0.14028
-0.137451
-0.128059
-0.128471
-0.144976
-0.157691
-0.1511
-0.137616
-0.133084
-0.132535
-0.129816
-0.135089
-0.151759
-0.160547
-0.149562
-0.136023
-0.13605
-0.137451
-0.12718
-0.120617
-0.135556
-0.158048
-0.162469
-0.149095
-0.136325
-0.130173
-0.126274
-0.128169
-0.139895
-0.15066
-0.147887
-0.136572
-0.129212
-0.127125
-0.126384
-0.130338
-0.140609
-0.146486
-0.139291
-0.127345
-0.12339
-0.126137
-0.127235
-0.126988
-0.129981
-0.133936
-0.13487
-0.135638
-0.138907
-0.139099
-0.13248
-0.127235
-0.132096
-0.141488
-0.142998
-0.135007
-0.126796
-0.125093
-0.12913
-0.13627
-0.144317
-0.149891
-0.150715
-0.147887
-0.1433
-0.13822
-0.135501
-0.137094
-0.138165
-0.132041
-0.123061
-0.123473
-0.13443
-0.14212
-0.138247
-0.131766
-0.132343
-0.135556
-0.133826
-0.130146
-0.130366
-0.13237
-0.133441
-0.13811
-0.147777
-0.152857
-0.147008
-0.139044
-0.139071
-0.142724
-0.140719
-0.135529
-0.136133
-0.143575
-0.151649
-0.15489
-0.149919
-0.138385
-0.132398
-0.142779
-0.158652
-0.157444
-0.139813
-0.13075
-0.138824
-0.143026
-0.131959
-0.125313
-0.138055
-0.152857
-0.15066
-0.141625
-0.141515
-0.143493
-0.137561
-0.133853
-0.14179
-0.149095
-0.144838
-0.13995
-0.142696
-0.139868
-0.125505
-0.120507
-0.13855
-0.158844
-0.158762
-0.14742
-0.141543
-0.135089
-0.120369
-0.113476
-0.128691
-0.149617
-0.153709
-0.145305
-0.139264
-0.133304
-0.122374
-0.119765
-0.136188
-0.154807
-0.153571
-0.13822
-0.129597
-0.131739
-0.134979
-0.138192
-0.145717
-0.151869
-0.148546
-0.140774
-0.137726
-0.136957
-0.13237
-0.129762
-0.138247
-0.152638
-0.158679
-0.151896
-0.140554
-0.134156
-0.136764
-0.146047
-0.152857
-0.148738
-0.13833
-0.135117
-0.141049
-0.143355
-0.136764
-0.133002
-0.140637
-0.151182
-0.154945
-0.154697
-0.153956
-0.148161
-0.138192
-0.135309
-0.141488
-0.143246
-0.135996
-0.134156
-0.143712
-0.147283
-0.133963
-0.121331
-0.127894
-0.143218
-0.147173
-0.141131
-0.138138
-0.138028
-0.133853
-0.12935
-0.130805
-0.133634
