LECROYHDO9404,30214,Waveform
Segments,1,SegmentSize,2002
Ampl
-0.128279
-0.125477
-0.137396
-0.145305
-0.135336
-0.122457
-0.126191
-0.141021
-0.149397
-0.148381
-0.144783
-0.139456
-0.133002
-0.133112
-0.140554
-0.143383
-0.137451
-0.135419
-0.142449
-0.144262
-0.134375
-0.130338
-0.144509
-0.160492
-0.159421
-0.149315
-0.147063
-0.150001
-0.14742
-0.143218
-0.145607
-0.149342
-0.147255
-0.144866
-0.146623
-0.144426
-0.135941
-0.135748
-0.15077
-0.164007
-0.15986
-0.146816
-0.138769
-0.134238
-0.13075
-0.136572
-0.150633
-0.154395
-0.141515
-0.131492
-0.136462
-0.141104
-0.13443
-0.131904
-0.144564
-0.155466
-0.150331
-0.142614
-0.144152
-0.141351
-0.12567
-0.117294
-0.13075
-0.146047
-0.142559
-0.133167
-0.135803
-0.138934
-0.1274
-0.116882
-0.128581
-0.150221
-0.155082
-0.143932
-0.137067
-0.138192
-0.135419
-0.128388
-0.128196
-0.13605
-0.143465
-0.148381
-0.152857
-0.151374
-0.138907
-0.126384
-0.130421
-0.149013
-0.161508
-0.15434
-0.136353
-0.126658
-0.133249
-0.146019
-0.149232
-0.14028
-0.133057
-0.138852
-0.148875
-0.146843
-0.135089
-0.132123
-0.143603
-0.153874
-0.151924
-0.146733
-0.148051
-0.150056
-0.145964
-0.142751
-0.146953
-0.150715
-0.146239
-0.141406
-0.145882
-0.153874
-0.155164
-0.152418
-0.152885
-0.153489
-0.148024
-0.140417
-0.137176
-0.135776
-0.13248
-0.132288
-0.138934
-0.144262
-0.140142
-0.132123
-0.129954
-0.132947
-0.135144
-0.13616
-0.137314
-0.13627
-0.133634
-0.135227
-0.140197
-0.139099
-0.130805
-0.127208
-0.133606
-0.139813
-0.139044
-0.138302
-0.140774
-0.137726
-0.128718
-0.129185
-0.144317
-0.156125
-0.151484
-0.142477
-0.142065
-0.141049
-0.12902
-0.118557
-0.125917
-0.142586
-0.148738
-0.142806
-0.136682
-0.132645
-0.125999
-0.122429
-0.131354
-0.146404
-0.150908
-0.141515
-0.132343
-0.135529
-0.148189
-0.158322
-0.15673
-0.144674
-0.133524
-0.133084
-0.139373
-0.141104
-0.137835
-0.139895
-0.148546
-0.151924
-0.145195
-0.139071
-0.140719
-0.142449
-0.13833
-0.135803
-0.14006
-0.142861
-0.138879
-0.136737
-0.141323
-0.141186
-0.128965
-0.118804
-0.126082
-0.142586
-0.149425
-0.143658
-0.135721
-0.130503
-0.12718
-0.129212
-0.138907
-0.148628
-0.149562
-0.14341
-0.136133
-0.129707
-0.126686
-0.131382
-0.139593
-0.141021
-0.137671
-0.1419
-0.15132
-0.148628
-0.133524
-0.128114
-0.139264
-0.144921
-0.132755
