LECROYHDO9404,30214,Waveform
Segments,1,SegmentSize,2002
Ampl
-0.0178914
-0.0160926
-0.015049
-0.0163054
-0.0177747
-0.0178777
-0.0183583
-0.0199785
-0.0200403
-0.0173902
-0.0154061
-0.0164565
-0.0179944
-0.0176511
-0.0172598
-0.0181592
-0.0178571
-0.0153855
-0.0144311
-0.0169028
-0.0188114
-0.0171842
-0.0153511
-0.0166419
-0.0183926
-0.0175207
-0.0165183
-0.0183514
-0.0204591
-0.019546
-0.0176854
-0.018063
-0.018983
-0.017761
-0.0164153
-0.0178845
-0.0201982
-0.0198618
-0.0179395
-0.0175138
-0.0178365
-0.0163329
-0.0142732
-0.0153237
-0.0194636
-0.0228827
-0.0233564
-0.0221069
-0.0206445
-0.0190105
-0.0173628
-0.0167311
-0.017603
-0.0190036
-0.0194774
-0.0183445
-0.0162917
-0.0149049
-0.015001
-0.0154884
-0.0150559
-0.0144723
-0.0151589
-0.0160102
-0.0146371
-0.0119733
-0.0118634
-0.0150353
-0.0173353
-0.0158592
-0.0130512
-0.012344
-0.0131061
-0.0129482
-0.0120213
-0.0118359
-0.0123577
-0.0130512
-0.014438
-0.0161475
-0.0160995
-0.0141771
-0.013724
-0.0166281
-0.0198756
-0.0200609
-0.0183171
-0.0175825
-0.0176442
-0.0166419
-0.0151864
-0.0153649
-0.0171636
-0.0188114
-0.0193675
-0.0188595
-0.0175069
-0.0165251
-0.017555
-0.0198275
-0.0205964
-0.0195391
-0.0192714
-0.0201639
-0.0190792
-0.0153099
-0.0129756
-0.0146783
-0.0173353
-0.0176374
-0.0171293
-0.0179944
-0.0182896
-0.0158798
-0.0133258
-0.0141771
-0.0171636
-0.0185574
-0.0178639
-0.0171293
-0.0168959
-0.0166968
-0.0174245
-0.019649
-0.0212624
-0.020109
-0.0172735
-0.0152481
-0.014644
-0.0148637
-0.0159484
-0.0174383
-0.0176305
-0.0161613
-0.0152001
-0.0160446
-0.0168822
-0.0162162
-0.0158523
-0.0177953
-0.0203356
-0.0204042
-0.018269
-0.016944
-0.0177266
-0.0191478
-0.0199579
-0.0205003
-0.0210015
-0.0207338
-0.019498
-0.0184407
-0.0185093
-0.0191272
-0.0190997
-0.0182965
-0.0175413
-0.0171636
-0.0163741
-0.0146302
-0.01301
-0.0133189
-0.0155296
-0.017349
-0.0171705
-0.0163741
-0.0169783
-0.0180699
-0.0170538
-0.0140741
-0.0121312
-0.0124813
-0.0130649
-0.0124333
-0.0118977
-0.0122822
-0.0120076
-0.0105452
-0.0103598
-0.0127971
-0.0150902
-0.0144586
-0.0124882
-0.0122136
-0.0132709
-0.013312
-0.0122136
-0.0117261
-0.0124195
-0.0135317
-0.0143144
-0.013772
-0.0112661
-0.00876702
-0.00955657
-0.0131885
