LECROYHDO9404,30214,Waveform
Segments,1,SegmentSize,2002
Ampl
-0.0125706
-0.0131541
-0.0128246
-0.0132159
-0.0147744
-0.0147126
-0.0120831
-0.0106894
-0.0131679
-0.0162917
-0.0161819
-0.0143282
-0.0141291
-0.015104
-0.0148705
-0.0138544
-0.0138476
-0.0144929
-0.0148087
-0.0153717
-0.0161201
-0.0150765
-0.0122204
-0.0109709
-0.0129207
-0.0148774
-0.0141359
-0.0126392
-0.0125843
-0.0123234
-0.0104491
-0.0097694
-0.0128658
-0.0171293
-0.0184818
-0.0171362
-0.0157081
-0.0145685
-0.0130031
-0.0123989
-0.0141565
-0.016381
-0.0164771
-0.0153511
-0.0155914
-0.0169508
-0.0170607
-0.0156944
-0.0150834
-0.016175
-0.0174383
-0.0174795
-0.0166968
-0.0159484
-0.0153305
-0.0148637
-0.015104
-0.0162368
-0.0173971
-0.0175275
-0.0166487
-0.0157356
-0.0154335
-0.0153855
-0.0150559
-0.0147538
-0.0152619
-0.0164496
-0.0171636
-0.0169508
-0.0168753
-0.0175275
-0.0175207
-0.0157837
-0.0142938
-0.0156532
-0.0184475
-0.0185093
-0.0152962
-0.0131267
-0.0147058
-0.0174245
-0.0180836
-0.0175138
-0.0176923
-0.017809
-0.0164016
-0.0145685
-0.0138888
-0.0135729
-0.0126324
-0.0124264
-0.0140604
-0.0158661
-0.0163466
-0.0171499
-0.0198962
-0.0225188
-0.0221412
-0.0198481
-0.0190997
-0.0207544
-0.0227591
-0.0237272
-0.024091
-0.0243451
-0.0243245
-0.0238164
-0.0224502
-0.020006
-0.017809
-0.0181935
-0.021283
-0.0239949
-0.0235487
-0.020363
-0.0166625
-0.0143488
-0.0148843
-0.0183445
-0.0216263
-0.0209054
-0.0170126
-0.0145822
-0.0149255
-0.0143831
-0.0115133
-0.0102775
-0.0130649
-0.0160926
-0.0156395
-0.0139094
-0.0144037
-0.016024
-0.0163604
-0.0165389
-0.0181454
-0.0192439
-0.0179601
-0.0162574
-0.0160926
-0.0157837
-0.0140261
-0.0131541
-0.0145616
-0.0153511
-0.0136897
-0.0126804
-0.0147401
-0.0168272
-0.0158523
-0.0140947
-0.0145341
-0.0153992
-0.0142526
-0.0130924
-0.0144449
-0.0163947
-0.0162505
-0.0154267
-0.0161338
-0.0170126
-0.0162849
-0.0155296
-0.0161956
-0.0161613
-0.0139506
-0.0125019
-0.0144998
-0.0175275
-0.018118
-0.0172735
-0.0176992
-0.0187633
-0.0184612
-0.0175413
-0.0175962
-0.0176305
-0.0162986
-0.0150902
-0.0157837
-0.0169234
-0.0163672
-0.0151589
-0.0155571
-0.0169302
-0.016889
-0.0150696
-0.013161
-0.012447
-0.0133052
-0.0155846
-0.0177266
-0.0173216
-0.0142801
