LECROYHDO9404,30214,Waveform
Segments,1,SegmentSize,2002
Ampl
-0.134408
-0.1399
-0.149045
-0.149183
-0.136687
-0.12919
-0.137072
-0.144157
-0.136495
-0.126581
-0.128146
-0.130673
-0.121967
-0.113536
-0.119578
-0.130783
-0.132431
-0.129794
-0.133337
-0.136962
-0.132705
-0.129382
-0.135012
-0.138719
-0.1307
-0.122709
-0.12757
-0.135397
-0.131744
-0.123341
-0.124549
-0.132513
-0.135424
-0.13265
-0.129959
-0.127625
-0.126938
-0.133282
-0.141823
-0.139379
-0.129272
-0.129932
-0.14001
-0.135671
-0.114882
-0.108401
-0.128943
-0.146684
-0.138802
-0.126032
-0.131936
-0.142262
-0.13633
-0.125812
-0.128613
-0.134408
-0.129272
-0.126087
-0.137703
-0.146958
-0.136001
-0.119798
-0.11988
-0.128998
-0.131442
-0.133419
-0.143553
-0.148194
-0.135863
-0.123395
-0.128888
-0.14034
-0.138857
-0.131524
-0.133694
-0.138308
-0.131414
-0.121446
-0.125098
-0.137539
-0.142125
-0.138582
-0.138198
-0.140312
-0.135561
-0.125702
-0.121253
-0.124412
-0.129217
-0.133447
-0.137896
-0.139104
-0.13438
-0.129053
-0.129849
-0.136275
-0.144377
-0.151682
-0.153577
-0.144871
-0.13103
-0.126526
-0.134902
-0.142372
-0.138637
-0.131717
-0.132156
-0.135699
-0.133419
-0.128531
-0.129986
-0.137539
-0.144349
-0.147205
-0.145118
-0.136193
-0.124878
-0.122846
-0.133447
-0.145063
-0.147892
-0.146327
-0.146684
-0.14564
-0.140395
-0.137127
-0.139324
-0.140971
-0.139928
-0.143168
-0.149622
-0.14553
-0.128284
-0.115843
-0.120073
-0.129657
-0.132019
-0.131607
-0.133419
-0.130343
-0.122215
-0.123917
-0.138582
-0.14597
-0.135397
-0.125126
-0.130069
-0.136193
-0.128888
-0.121006
-0.128284
-0.139791
-0.138802
-0.132266
-0.133859
-0.137182
-0.131332
-0.125565
-0.133447
-0.146848
-0.149238
-0.14218
-0.137676
-0.136632
-0.134078
-0.133859
-0.139845
-0.143882
-0.139269
-0.134737
-0.139818
-0.147782
-0.148249
-0.145173
-0.146931
-0.148826
-0.141438
-0.128311
-0.121006
-0.122572
-0.128201
-0.135863
-0.145091
-0.150803
-0.149402
-0.145915
-0.146134
-0.147041
-0.142674
-0.134518
-0.128613
-0.127323
-0.129245
-0.131717
-0.129684
-0.120073
-0.110159
-0.11112
-0.120347
-0.122874
-0.115102
-0.111532
-0.120841
-0.131689
-0.132678
-0.130481
-0.1346
-0.138912
-0.133749
-0.124576
-0.123286
-0.129767
-0.136083
-0.140587
-0.145283
-0.146986
-0.142674
-0.13622
-0.130838
-0.12378
-0.116832
-0.11977
-0.134298
-0.146848
-0.147205
