LECROYHDO9404,30214,Waveform
Segments,1,SegmentSize,2002
Ampl
-0.0157219
-0.0171842
-0.016635
-0.0146577
-0.0135455
-0.0136691
-0.0134562
-0.0123165
-0.0113142
-0.0112524
-0.0117604
-0.0120694
-0.0116025
-0.0103598
-0.00946732
-0.0103118
-0.012447
-0.0136553
-0.012907
-0.0117879
-0.01209
-0.0136416
-0.0153923
-0.0169096
-0.0176648
-0.0167448
-0.0146646
-0.013518
-0.0141497
-0.0149461
-0.0146371
-0.0140192
-0.0138064
-0.0133052
-0.0126804
-0.013621
-0.0162505
-0.0181317
-0.018118
-0.017912
-0.0181935
-0.0169577
-0.0139506
-0.0126667
-0.0148293
-0.0165938
-0.0139917
-0.00896613
-0.00621989
-0.00665242
-0.00781957
-0.00865717
-0.00988612
-0.011218
-0.0116025
-0.0111013
-0.0102569
-0.00890434
-0.00759987
-0.00819718
-0.010916
-0.0130786
-0.0128521
-0.0119389
-0.012447
-0.0134768
-0.0132434
-0.0122547
-0.0119939
-0.0124744
-0.0131953
-0.0144861
-0.0159347
-0.015969
-0.0145547
-0.0138201
-0.0144311
-0.0146371
-0.0142732
-0.0156807
-0.0186535
-0.0190517
-0.0153305
-0.0119939
-0.0129825
-0.0158661
-0.0163535
-0.014747
-0.0137309
-0.0134494
-0.0128727
-0.0128795
-0.0141977
-0.0150971
-0.0144517
-0.01393
-0.0144311
-0.0140123
-0.0122204
-0.012138
-0.0149529
-0.0170057
-0.0157631
-0.0140879
-0.0147401
-0.0155228
-0.0140604
-0.0128315
-0.0145753
-0.0168616
-0.016175
-0.0140192
-0.0139711
-0.0157768
-0.016841
-0.0169989
-0.0175207
-0.017706
-0.0165114
-0.0153511
-0.0158317
-0.0167311
-0.016429
-0.0161201
-0.0175825
-0.0197451
-0.0204591
-0.0198481
-0.0191478
-0.0182004
-0.0165389
-0.0152962
-0.0155159
-0.0162917
-0.0165046
-0.0167243
-0.017452
-0.0175001
-0.0163192
-0.0158866
-0.017809
-0.0202738
-0.0203493
-0.0182621
-0.0168204
-0.0175207
-0.0192577
-0.0204317
-0.0204866
-0.0196971
-0.0186741
-0.0178983
-0.0170881
-0.0157493
-0.014541
-0.0146646
-0.0156395
-0.0155983
-0.0143144
-0.0136416
-0.0141497
-0.0140192
-0.0124813
-0.0115201
-0.0123989
-0.0133532
-0.0127285
-0.0118016
-0.0121998
-0.0130306
-0.0129962
-0.0129962
-0.0141291
-0.015207
-0.0148499
-0.0139368
-0.0138476
-0.0143282
-0.0149323
-0.0162711
-0.0178983
-0.0178571
-0.0160652
-0.0152138
-0.0163398
-0.0170469
-0.0159828
-0.0152756
-0.0162231
-0.016738
-0.0158386
-0.0161269
-0.0185848
-0.01934
-0.0155571
-0.0105109
