LECROYHDO9404,30214,Waveform
Segments,1,SegmentSize,2002
Ampl
-0.0106135
-0.00810072
-0.00869116
-0.011149
-0.0105449
-0.00670014
-0.00532702
-0.00810072
-0.00946011
-0.00678252
-0.00518971
-0.00801833
-0.0110392
-0.0112452
-0.0123574
-0.0157215
-0.0155705
-0.00977592
-0.00591746
-0.00900698
-0.0126046
-0.0102565
-0.00652163
-0.00757893
-0.00987204
-0.00744162
-0.00319868
-0.00315749
-0.00630193
-0.0086637
-0.0111216
-0.0148153
-0.0155293
-0.0107508
-0.00637059
-0.00810072
-0.0120141
-0.0116846
-0.00918548
-0.0103114
-0.0134833
-0.0123849
-0.00726312
-0.00506613
-0.0090619
-0.014829
-0.0170809
-0.0152821
-0.0119729
-0.00936399
-0.00860877
-0.00984458
-0.0118356
-0.0129341
-0.0128929
-0.0127419
-0.0130165
-0.0131813
-0.0129478
-0.0128654
-0.0131675
-0.0130851
-0.0123437
-0.0125084
-0.0148977
-0.0177537
-0.0178361
-0.0150762
-0.0130851
-0.014115
-0.0160648
-0.0160099
-0.0143072
-0.0128517
-0.0113962
-0.00849892
-0.00539567
-0.00553299
-0.00970727
-0.0140601
-0.0143896
-0.0111902
-0.0088834
-0.0105998
-0.0147192
-0.0170809
-0.0155156
-0.0118081
-0.00947384
-0.0102016
-0.0122475
-0.0127281
-0.0117532
-0.0125908
-0.0162021
-0.0179323
-0.0134284
-0.00637059
-0.00454434
-0.00867743
-0.011712
-0.010284
-0.00908936
-0.0114099
-0.0132087
-0.0111353
-0.00907563
-0.0111628
-0.0145956
-0.015543
-0.0159275
-0.0182343
-0.0190033
-0.0147054
-0.00959742
-0.0104213
-0.0162845
-0.0205686
-0.020706
-0.0195113
-0.0185502
-0.0164356
-0.0134696
-0.012632
-0.014829
-0.0171496
-0.0170535
-0.0153783
-0.0140601
-0.0132225
-0.0123299
-0.0123437
-0.0145544
-0.0176439
-0.0182893
-0.0151586
-0.0110117
-0.0095013
-0.0110117
-0.013195
-0.0147878
-0.0165591
-0.0180421
-0.0165591
-0.0116022
-0.00781236
-0.00992697
-0.0155568
-0.0175615
-0.0137992
-0.00984458
-0.0107234
-0.014472
-0.0163669
-0.0152135
-0.0125496
-0.00980339
-0.00873235
-0.0109156
-0.0144445
-0.0154469
-0.0146505
-0.016312
-0.019223
-0.0168475
-0.00924041
-0.00543687
-0.00926787
-0.0127281
-0.00948757
-0.00536821
-0.00770251
-0.0133735
-0.0157078
-0.0149663
-0.013909
-0.0112726
-0.00733177
-0.00740043
-0.0124947
-0.0155156
-0.0133323
-0.0125359
-0.0163669
-0.0178087
-0.0131813
-0.00995443
-0.0127556
-0.0149663
-0.0129066
-0.0140463
-0.0212003
-0.0235208
-0.0148702
-0.00671387
